NÂº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,feX8Xxm0,10/07/2024,05:00,PHILIPPINES - PFL,Manila Digger,One Taguig,ROUND 10,6.0,5.0,1.33,1.13,5.1,,,1.07,7.5,1.2,4.33,1.57,2.28,2.21,1.56,1.36,3.02,,,,,34.0,19.0,15.0,13.0,41.0,15.0,11.0,12.0,41.0,23.0,15.0,17.0,67.0,41.0,34.0,29.0,51.0
2,OOrvsUE4,10/07/2024,07:30,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Jeju Utd,ROUND 22,2.1,3.4,2.9,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,3.0,1.36,5.5,1.14,1.67,2.1,2.15,1.68,1.38,3.0,12.0,11.0,17.0,34.0,9.0,7.0,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
3,pYqzrAab,10/07/2024,07:30,SOUTH KOREA - K LEAGUE 1,Pohang,Gangwon,ROUND 22,1.83,3.4,3.7,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.8,1.91,1.9,1.95,1.26,3.7,11.0,12.0,21.0,41.0,7.5,7.0,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
4,IorrtlUA,10/07/2024,07:30,SOUTH KOREA - K LEAGUE 1,Seoul,Daejeon,ROUND 22,1.73,3.5,4.0,1.36,3.0,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.8,1.91,1.75,2.05,1.22,4.15,11.0,12.0,21.0,41.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
5,SdkVrjph,10/07/2024,07:30,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Gwangju FC,ROUND 22,1.85,3.4,3.5,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,1.93,1.93,1.28,3.55,12.0,12.0,21.0,41.0,8.5,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
6,6oLQqdUo,10/07/2024,12:30,FINLAND - YKKONEN,Vaajakoski,KuPS Akatemia,-,2.75,3.9,2.05,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.62,2.2,2.75,1.43,1.7,2.1,15.0,9.5,12.0,21.0,11.0,8.0,9.0,17.0,17.0,10.0,15.0,23.0,29.0,21.0,26.0,41.0,151.0
7,ruOdAF5D,10/07/2024,18:30,BRAZIL - SERIE A,Gremio,Cruzeiro,ROUND 16,2.38,3.25,3.0,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.6,4.5,1.2,10.0,1.06,2.0,1.75,2.35,1.58,1.4,2.85,8.0,7.5,13.0,34.0,7.0,6.5,11.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,67.0,401.0
8,fgMJPf50,10/07/2024,19:00,BRAZIL - SERIE A,Athletico-PR,Bahia,ROUND 16,2.2,3.4,3.3,1.44,2.63,1.06,10.0,1.33,3.4,2.05,1.75,3.75,1.29,7.0,1.1,1.8,1.95,2.15,1.68,1.35,3.1,9.5,9.5,17.0,34.0,7.5,6.5,12.0,26.0,10.0,9.0,15.0,34.0,21.0,19.0,29.0,51.0,251.0
9,fJiFSdLs,10/07/2024,19:00,BRAZIL - SERIE A,Vasco,Corinthians,ROUND 16,2.0,3.1,4.2,1.44,2.63,1.08,8.0,1.36,3.2,2.15,1.67,4.0,1.25,8.0,1.08,1.95,1.8,2.05,1.85,1.25,3.8,8.0,10.0,19.0,41.0,6.5,6.0,15.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,351.0
10,6Tq9CYqn,10/07/2024,19:00,BRAZIL - COPA DO BRASIL,Internacional,Juventude,1/16-FINALS,1.65,3.4,6.25,1.5,2.5,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.25,1.57,1.63,2.25,1.13,5.9,7.0,12.0,29.0,67.0,5.0,6.5,21.0,51.0,6.5,9.0,21.0,67.0,12.0,17.0,41.0,81.0,501.0
